"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","INVENTORY_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN2","Anyo_IFN2","EXEC_TIME"
"26689","9_1444","21",49248.8125,572.957795130823,21,NA,NA,49248.8125,NA,NA,572.957795130823,NA,NA,5963.53571765332,2435.070629306,4.92488125,572.957795130823,0,509.295817894065,63.6619772367581,0,0,0,0,0,0,10.4083333333333,4.25,10.4614437605694,4.75,1771,9,1444,NA,920224,2,6,4,0,2,"S",920304,2,239,1,"0239K05","468","4678",91,463,"3","3","0","0","12",12,4,5,9,1,"60",40,21,0,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,25,NA,NA,NA,NA,NA,NA,NA,NA,21,43,15,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"01",273,NA,"14.25",NA,"IFN2",25,463,21,"19920224",1992,11
"26691","9_1446","21",72411.125,604.788783749202,21,NA,NA,72411.125,NA,NA,604.788783749202,NA,NA,7340.22597539821,3437.74677078494,7.2411125,604.788783749202,0,381.971863420549,190.985931710274,31.8309886183791,0,0,0,0,0,12.1368421052632,5.68421052631579,12.3468406357339,6.875,1773,9,1446,NA,920224,2,10,4,1,3,"S",920304,2,239,1,"0239K06","470","4678",91,346,"3","3","0","0","12",12,4,5,9,1,"40",40,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,25,NA,NA,NA,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,1,3,NA,0,0,NA,NA,"M402",210,NA,"10.00",NA,"IFN2",25,346,21,"19920224",1992,11
"26692","9_1447","21",221777.118055556,923.098669932993,21,NA,NA,221777.118055556,NA,NA,923.098669932993,NA,NA,14454.9824480829,9333.55321821137,22.1777118055556,923.098669932993,0,381.971863420549,286.478897565412,127.323954473516,28.2942121052258,56.5884242104517,14.1471060526129,28.2942121052258,0,15.6591954022988,10.1111111111111,17.4899820806105,15.0625,1774,9,1447,NA,920224,2,25,4,3,1,"S",920304,2,239,1,"0239K06","471","4678",91,463,"3","3","0","0","11",12,2,4,9,1,"40",70,21,0,7,1,4,NA,21,NA,1,NA,4,NA,57,NA,1,NA,3,21,1,2,25,21,3,1,NA,57,3,6,NA,21,57,15,95,43,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,3,1,3,NA,0,0,NA,NA,"P702",380,NA,"4.50",NA,"IFN2",25,463,21,"19920224",1992,11
"26693","9_1448","21",195539.625,969.076764603985,21,43,NA,195539.625,34894.5,NA,969.076764603985,381.971863420549,NA,19136.7903573695,8507.71590239009,23.0434125,1351.04862802453,0,636.619772367581,477.464829275686,222.816920328653,14.1471060526129,0,0,0,0,14.1643979057592,6.29712041884817,14.7364530921867,8.5,1775,9,1448,NA,920224,2,28,6,2,2,"S",920304,2,239,1,"0239K07","472","4678",91,463,"6","6","3","3","11",11,2,3,9,1,"50",60,21,0,8,2,3,NA,43,NA,2,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,25,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,3,1,3,NA,0,0,NA,"P704","P203",92,NA,"3.75",NA,"IFN2",25,463,21,"19920224",1992,11
"26705","9_1457","21",29151.1875,286.478897565412,21,NA,NA,29151.1875,NA,NA,286.478897565412,NA,NA,3181.50731240699,1145.91559026165,2.91511875,286.478897565412,0,127.323954473516,159.154943091895,0,0,0,0,0,0,11.1055555555556,4,11.3824792261323,4.375,1784,9,1457,NA,920224,2,6,4,2,2,"S",920304,2,239,1,"0239L05","467","4677",91,177,"3","3","0","0","15",15,3,2,9,1,"45",50,21,0,7,1,2,NA,25,NA,3,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,20,25,1,2,20,NA,NA,NA,NA,21,25,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,2,NA,2,NA,0,0,NA,NA,"G702",100,NA,"1.00",NA,"IFN2",20,177,21,"19920224",1992,11
"26706","9_1458","21",19489,254.647908947033,21,NA,NA,19489,NA,NA,254.647908947033,NA,NA,2508.28190312827,891.267681314614,1.9489,254.647908947033,0,254.647908947033,0,0,0,0,0,0,0,9.85,3.5,9.87142340293435,3.5,1785,9,1458,NA,920224,2,2,2,1,1,"S",920304,2,239,1,"0239L06","468","4677",91,177,"3","3","0","0","15",15,1,2,9,1,"45",45,21,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,1,"W","11",NA,NA,NA,"1",1,1,NA,2,NA,0,0,NA,NA,"M702",350,NA,"1.25",NA,"IFN2",20,177,21,"19920224",1992,11
"26707","9_1459","21",142048.125,969.076764603985,21,NA,NA,142048.125,NA,NA,969.076764603985,NA,NA,12552.0198451808,6017.82523713022,14.2048125,969.076764603985,0,541.126806512444,286.478897565412,127.323954473516,14.1471060526129,0,0,0,0,12.9525547445255,6.20985401459854,13.6613532635936,8.29032258064516,1786,9,1459,NA,920224,2,19,5,2,2,"S",920304,2,239,1,"0239L06","469","4677",91,177,"3","3","0","0","15",15,3,4,9,1,"40",75,21,0,9,1,3,NA,25,NA,1,NA,1,NA,NA,NA,NA,NA,NA,21,1,2,22,25,1,2,15,NA,NA,NA,NA,21,25,57,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,2,NA,0,0,NA,NA,"01",0,NA,"5.25",NA,"IFN2",22,177,21,"19920224",1992,11
"26709","9_1461","21",112675.125,700.281749604339,21,NA,NA,112675.125,NA,NA,700.281749604339,NA,NA,9870.78957055935,4488.16939519145,11.2675125,700.281749604339,0,127.323954473516,541.126806512444,31.8309886183791,0,0,0,0,0,14.0954545454545,6.40909090909091,14.3130661857047,7.375,1788,9,1461,NA,920224,2,19,4,1,1,"S",920304,2,239,1,"0239L07","471","4677",91,177,"3","3","0","0","12",12,4,5,9,1,"50",75,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,24,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",250,NA,"7.50",NA,"IFN2",24,177,21,"19920224",1992,11
"26711","9_1473","21",245490.895833333,972.613541117138,21,NA,NA,245490.895833333,NA,NA,972.613541117138,NA,NA,16750.7040827707,7720.7831282135,24.5490895833333,972.613541117138,0,254.647908947033,190.985931710274,413.802852038928,113.176848420903,0,0,0,0,17.2223636363636,7.93818181818182,17.9267927973745,9.4375,1800,9,1473,NA,920224,2,29,5,2,1,"S",920305,4,239,1,"0239L05","466","4676",91,177,"3","3","0","0","14",14,3,4,9,1,"20",80,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,32,NA,NA,NA,NA,NA,NA,NA,NA,21,15,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"M913",150,NA,"6.00",NA,"IFN2",32,177,21,"19920224",1992,11
"26712","9_1474","21",316273.229166667,1467.76225295859,21,NA,NA,316273.229166667,NA,NA,1467.76225295859,NA,NA,23572.0849436893,13512.2546685019,31.6273229166667,1467.76225295859,0,381.971863420549,572.957795130823,413.802852038928,99.0297423682904,0,0,0,0,16.0598795180723,9.20602409638554,16.5637405195807,10.8243243243243,1801,9,1474,NA,920224,2,41,4,1,1,"S",920305,4,239,1,"0239L05","467","4676",91,177,"3","3","0","0","14",14,2,3,9,1,"20",90,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,23,NA,NA,NA,NA,NA,NA,NA,NA,21,15,NA,NA,NA,NA,NA,3,2,"W","20",NA,NA,NA,"1",1,1,NA,2,NA,0,0,NA,NA,"01",140,NA,"3.75",NA,"IFN2",23,177,21,"19920224",1992,11
"26713","9_1475","21",62153.5,891.267681314614,21,NA,NA,62153.5,NA,NA,891.267681314614,NA,NA,8377.91620435737,4138.02852038928,6.21535,891.267681314614,0,891.267681314614,0,0,0,0,0,0,0,9.4,4.64285714285714,9.42288248285599,4.5,1802,9,1475,NA,920224,2,7,4,2,1,"S",920305,4,239,1,"0239L06","468","4676",91,177,"3","3","0","0","14",14,4,3,9,1,"65",60,21,0,8,1,2,NA,43,NA,2,NA,1,NA,NA,NA,NA,NA,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,3,NA,2,NA,0,0,NA,NA,"M203",40,NA,"4.00",NA,"IFN2",20,177,21,"19920224",1992,11
"26714","9_1476","21",78397.0625,700.281749604339,21,NA,NA,78397.0625,NA,NA,700.281749604339,NA,NA,8296.7471833805,3517.32424233089,7.83970625,700.281749604339,0,413.802852038928,286.478897565412,0,0,0,0,0,0,11.8477272727273,5.02272727272727,11.9390164434246,5.5,1803,9,1476,NA,920224,2,13,4,1,2,"S",920305,4,239,1,"0239L06","469","4676",91,177,"3","3","0","0","14",14,3,3,9,1,"70",70,21,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,1,NA,2,NA,0,0,NA,NA,"01",220,NA,"2.75",NA,"IFN2",20,177,21,"19920224",1992,11
"26715","9_1477","21",81945.6875,827.605704077856,21,43,NA,81945.6875,17378.75,NA,827.605704077856,190.985931710274,NA,11199.7333453767,4822.39477568443,9.93244375,1018.59163578813,0,795.774715459477,222.816920328653,0,0,0,0,0,0,10.9953125,4.734375,11.1425107976165,4.75,1804,9,1477,NA,920224,2,14,4,2,2,"S",920305,4,239,1,"0239L06","470","4676",91,177,"3","3","0","0","13",13,4,4,9,1,"60",60,21,0,6,2,2,NA,43,NA,4,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,2,NA,2,NA,0,0,NA,NA,"M203",0,NA,"5.75",NA,"IFN2",20,177,21,"19920224",1992,11
"26723","9_1488","21",476057.569444444,2656.11916137808,21,43,NA,476057.569444444,6400,NA,2656.11916137808,127.323954473516,NA,39966.6356315854,28163.7050518905,48.2457569444444,2783.44311585159,0,1145.91559026165,1018.59163578813,604.788783749202,14.1471060526129,0,0,0,0,14.3587039390089,10.1182973316391,14.8557111491982,11.1451612903226,1815,9,1488,NA,920225,0,61,6,4,1,"S",920305,4,239,1,"0239L05","467","4675",91,177,"3","3","0","0","13",13,4,5,9,1,"70",90,21,0,6,2,3,NA,43,NA,2,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,31,43,3,6,NA,NA,NA,NA,NA,21,43,71,95,15,65,NA,3,3,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,"P413","G204",210,NA,"7.50",NA,"IFN2",31,177,21,"19920225",1992,11
"26727","9_1489","21",265505.652777778,763.943726841098,21,NA,NA,265505.652777778,NA,NA,763.943726841098,NA,NA,15502.0451348019,6903.7877536751,26.5505652777778,763.943726841098,0,0,318.309886183791,190.985931710274,169.765272631355,70.7355302630646,14.1471060526129,0,0,20.2921296296296,9.03703703703704,21.0359079028288,11.75,1816,9,1489,NA,920225,0,34,6,0,0,"S",920305,4,239,1,"0239L06","468","4675",91,177,"3","3","0","0","13",13,2,3,9,1,"60",80,21,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,3,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,"G713","G413",100,NA,"2.50",NA,"IFN2",30,177,21,"19920225",1992,11
"26728","9_1490","21",163983.652777778,1365.19573407715,21,NA,NA,163983.652777778,NA,NA,1365.19573407715,NA,NA,16151.7509802682,7321.12738222719,16.3983652777778,1365.19573407715,0,923.098669932993,318.309886183791,95.4929658551372,28.2942121052258,0,0,0,0,11.8310880829016,5.36269430051814,12.3668153443665,6.94285714285714,1817,9,1490,NA,920225,0,23,4,1,1,"S",920305,4,239,1,"0239L06","469","4675",91,177,"3","3","0","0","13",13,3,3,9,1,"60",75,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,1,NA,2,NA,0,0,NA,NA,"M203",300,NA,"2.50",NA,"IFN2",20,177,21,"19920225",1992,11
"26729","9_1491","21",18595.25,95.4929658551372,21,NA,NA,18595.25,NA,NA,95.4929658551372,NA,NA,1492.87336620198,493.380323584876,1.859525,95.4929658551372,0,0,63.6619772367581,31.8309886183791,0,0,0,0,0,15.6333333333333,5.16666666666667,15.7460047842831,5.16666666666667,1818,9,1491,NA,920225,0,3,3,1,3,"S",920305,4,239,1,"0239L06","470","4675",91,177,"3","3","0","0","14",14,2,5,9,1,"50",50,21,0,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,23,NA,NA,NA,NA,NA,NA,NA,NA,21,71,78,43,NA,NA,NA,3,3,"W","20",NA,NA,NA,"1",1,3,NA,2,NA,0,0,NA,NA,"01",65,NA,"7.50",NA,"IFN2",23,177,21,"19920225",1992,11
"26732","9_1492","21",51238.3888888889,88.4194128288307,21,NA,NA,51238.3888888889,NA,NA,88.4194128288307,NA,NA,2280.5134956812,953.161270294795,5.12383888888889,88.4194128288307,0,0,31.8309886183791,0,14.1471060526129,28.2942121052258,0,14.1471060526129,0,25.792,10.78,27.1630778815656,10.78,1819,9,1492,NA,920225,0,5,4,0,1,"S",920305,4,239,1,"0239L07","471","4675",91,266,"3","3","3","3","14",14,4,4,9,1,"30",40,21,0,9,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,32,NA,NA,NA,NA,NA,NA,NA,NA,21,78,65,71,NA,NA,NA,2,2,"W","16",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",100,NA,"4.50",NA,"IFN2",32,266,21,"19920225",1992,11
"26743","9_1507","21",333802.277777778,1287.38665078778,21,71,NA,333802.277777778,25728.16,NA,1287.38665078778,5.09295817894065,NA,23137.9031853816,16216.6154615194,35.9530437777778,1292.47960896672,0,286.478897565412,254.647908947033,604.788783749202,141.471060526129,0,0,0,5.09295817894065,17.9019483362522,12.5469023642732,18.8196282772501,13.8804347826087,1834,9,1507,NA,920225,0,41,5,1,0,"S",920305,2,239,1,"0239L06","470","4674",91,344,"3","3","0","0","15",15,3,5,9,1,"70",90,21,0,7,2,3,NA,71,NA,3,NA,4,NA,NA,NA,NA,NA,NA,21,1,2,37,71,3,6,NA,NA,NA,NA,NA,21,71,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"G413",375,NA,"8.00",NA,"IFN2",37,344,21,"19920225",1992,11
"26747","9_1508","21",258664.569444444,1064.56973045912,21,NA,NA,258664.569444444,NA,NA,1064.56973045912,NA,NA,18525.9890535479,7800.36059975945,25.8664569444444,1064.56973045912,0,0,477.464829275686,572.957795130823,14.1471060526129,0,0,0,0,17.4023255813953,7.32724252491694,17.588810717569,6.83870967741935,1835,9,1508,NA,920225,0,34,6,2,0,"S",920305,2,239,1,"0239L07","471","4674",91,266,"3","3","3","3","15",15,4,4,9,1,"70",80,21,0,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,28,NA,NA,NA,NA,NA,NA,NA,NA,21,71,43,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,"G413","G713",350,NA,"5.00",NA,"IFN2",28,266,21,"19920225",1992,11
"26748","9_1509","21",193575.486111111,873.583798748848,21,NA,NA,193575.486111111,NA,NA,873.583798748848,NA,NA,14519.8822970993,6928.54518926718,19.3575486111111,873.583798748848,0,0,668.45076098596,190.985931710274,14.1471060526129,0,0,0,0,16.6210526315789,7.93117408906883,16.7968542215765,8.46774193548387,1836,9,1509,NA,920225,0,28,6,2,1,"S",920305,2,239,1,"0239L07","472","4674",91,266,"3","3","3","3","14",14,3,3,9,1,"65",90,21,0,7,1,3,NA,43,NA,2,NA,3,NA,71,NA,1,NA,2,21,1,2,26,43,3,6,NA,71,3,6,NA,21,43,71,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"P713",170,NA,"3.00",NA,"IFN2",26,266,21,"19920225",1992,11
"26753","9_1524","21",150873.708333333,459.78094670992,21,NA,NA,150873.708333333,NA,NA,459.78094670992,NA,NA,9315.16198034298,4390.90804107974,15.0873708333333,459.78094670992,0,0,63.6619772367581,254.647908947033,127.323954473516,14.1471060526129,0,0,0,20.26,9.55,20.4402572240326,10.0625,1851,9,1524,NA,920225,0,20,4,1,2,"S",920305,2,239,1,"0239L10","480","4673",91,266,"2","2","3","3","14",14,3,4,9,1,"75",75,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,2,"W","19",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"M202",0,NA,"4.50",NA,"IFN2",30,266,21,"19920225",1992,11
"26754","9_1525","21",295989.388888889,1145.91559026165,21,NA,NA,295989.388888889,NA,NA,1145.91559026165,NA,NA,20191.1034359405,13766.9025774489,29.5989388888889,1145.91559026165,0,127.323954473516,350.14087480217,541.126806512444,113.176848420903,14.1471060526129,0,0,0,17.6200617283951,12.0138888888889,18.1349689485654,12.8125,1852,9,1525,NA,920225,0,38,5,0,1,"S",920305,2,239,1,"0239L10","481","4673",91,318,"3","3","3","3","15",15,4,5,9,1,"80",80,21,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,34,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"P902",325,NA,"8.50",NA,"IFN2",34,318,21,"19920225",1992,11
"26755","9_1534","21",313565.201388889,1432.39448782706,21,NA,NA,313565.201388889,NA,NA,1432.39448782706,NA,NA,22794.3477884469,15316.0106902101,31.3565201388889,1432.39448782706,0,509.295817894065,286.478897565412,509.295817894065,127.323954473516,0,0,0,0,15.9134567901235,10.6925925925926,16.6950478722521,11.125,1861,9,1534,NA,920225,2,38,5,3,3,"S",920305,2,239,1,"0239M09","477","4672",91,266,"3","3","3","3","13",13,4,5,9,1,"40",40,21,0,9,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,32,NA,NA,NA,NA,NA,NA,NA,NA,21,43,78,NA,NA,NA,NA,3,4,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",110,NA,"8.00",NA,"IFN2",32,266,21,"19920225",1992,11
"26758","9_1543","21",222091.1875,2878.93608170673,21,NA,NA,222091.1875,NA,NA,2878.93608170673,NA,NA,28024.5328960979,16410.643021031,22.20911875,2878.93608170673,0,2673.80304394384,190.985931710274,0,14.1471060526129,0,0,0,0,9.73433660933661,5.7002457002457,9.91070869342333,7.12903225806452,1870,9,1543,NA,920225,2,28,4,1,1,"S",920226,2,239,1,"0239M09","477","4671",91,266,"3","3","3","3","16",16,4,4,9,1,"80",90,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",360,NA,"4.25",NA,"IFN2",30,266,21,"19920225",1992,11
"26763","9_1547","21",514054.243055556,1895.71221105013,21,NA,NA,514054.243055556,NA,NA,1895.71221105013,NA,NA,34175.694607774,25148.249396776,51.4054243055556,1895.71221105013,0,254.647908947033,827.605704077856,459.78094670992,325.383439210097,28.2942121052258,0,0,0,18.0278917910448,13.2658582089552,18.5811816766319,13.1875,1874,9,1547,NA,920225,2,68,4,0,0,"S",920226,2,239,1,"0239M11","481","4671",91,318,"3","3","3","3","14",14,4,5,9,1,"65",90,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,29,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,3,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",300,NA,"11.75",NA,"IFN2",29,318,21,"19920225",1992,11
"26764","9_1549","21",28493.9513888889,74.2723067762178,21,NA,NA,28493.9513888889,NA,NA,74.2723067762178,NA,NA,1622.14254775773,539.358418255867,2.84939513888889,74.2723067762178,0,0,0,31.8309886183791,42.4413181578388,0,0,0,0,21.8404761904762,7.26190476190476,22.1013062531435,7.26190476190476,1876,9,1549,NA,920225,2,4,4,4,2,"S",920226,2,239,1,"0239M04","463","4670",91,476,"2","2","0","0","12",12,3,4,9,1,"50",40,21,0,9,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,21,43,15,95,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"M402",100,NA,"6.00",NA,"IFN2",29,476,21,"19920225",1992,11
"26767","9_1568","21",28437.5,381.971863420549,21,NA,NA,28437.5,NA,NA,381.971863420549,NA,NA,3679.66228428462,1973.5212943395,2.84375,381.971863420549,0,381.971863420549,0,0,0,0,0,0,0,9.63333333333333,5.16666666666667,9.73610120462327,6,1895,9,1568,NA,920225,2,3,3,1,2,"S",920226,2,239,1,"0239M09","476","4669",91,340,"3","3","0","0","15",15,4,5,9,1,"35",35,21,0,9,1,2,NA,57,NA,1,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,20,57,3,6,NA,NA,NA,NA,NA,21,57,NA,NA,NA,NA,NA,3,1,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",180,NA,"11.00",NA,"IFN2",20,340,21,"19920225",1992,11
"26769","9_1569","21",45139.6875,254.647908947033,21,NA,NA,45139.6875,NA,NA,254.647908947033,NA,NA,3703.5355257484,1050.42262440651,4.51396875,254.647908947033,0,127.323954473516,63.6619772367581,63.6619772367581,0,0,0,0,0,14.54375,4.125,15.0232632107675,4.25,1896,9,1569,NA,920225,2,5,4,1,2,"S",920226,2,239,1,"0239M09","477","4669",91,318,"3","3","0","0","16",16,4,4,9,1,"55",40,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,15,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,"G713","G413",50,NA,"5.50",NA,"IFN2",15,318,21,"19920225",1992,11
"26771","9_1577","21",434689.611111111,926.635446446146,21,NA,NA,434689.611111111,NA,NA,926.635446446146,NA,NA,22404.0645002204,12732.3954473516,43.4689611111111,926.635446446146,0,0,31.8309886183791,286.478897565412,452.707393683613,127.323954473516,28.2942121052258,0,0,24.1778625954198,13.7404580152672,24.4393828709831,14.3125,1904,9,1577,NA,920225,2,53,4,2,1,"S",920226,2,240,1,"0240J02","485","4686",91,274,"3","3","0","0","12",12,2,4,9,1,"60",80,21,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,44,15,37,78,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,4,NA,NA,"01",220,NA,"6.50",NA,"IFN2",39,274,21,"19920225",1992,11
"26772","9_1580","21",151901.75,1464.22547644544,21,NA,NA,151901.75,NA,NA,1464.22547644544,NA,NA,16491.6352031822,8339.71901801532,15.190175,1464.22547644544,0,1145.91559026165,318.309886183791,0,0,0,0,0,0,11.2630434782609,5.69565217391304,11.4929751701145,5.875,1907,9,1580,NA,920225,2,19,4,1,3,"S",920226,2,240,1,"0240J03","486","4685",91,433,"3","3","3","3","12",12,2,3,9,1,"60",50,21,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,18,NA,NA,NA,NA,NA,NA,NA,NA,21,44,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"01",100,NA,"3.00",NA,"IFN2",18,433,21,"19920225",1992,11
"26779","9_1587","21",24163.5,286.478897565412,21,78,NA,24163.5,4096,NA,286.478897565412,31.8309886183791,NA,3351.80310151532,1511.97195937301,2.82595,318.309886183791,0,254.647908947033,63.6619772367581,0,0,0,0,0,0,10.53,4.75,10.6319330321442,4.91666666666667,1914,9,1587,NA,920305,2,4,3,1,2,"S",920312,2,240,1,"0240J03","487","4683",91,274,"3","3","3","3","12",12,4,5,9,1,"60",60,21,0,9,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,15,NA,NA,NA,NA,NA,NA,NA,NA,21,78,15,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",195,NA,"10.25",NA,"IFN2",15,274,21,"19920305",1992,11
