"","Provincia","Estadillo","TREE_ID_IFN2","rumbo","distancia","specie","dbh_1","dbh_2","height","quality","shape","special_param","INVENTORY_ID","PLOT_ID","TREE_ID","IFN_TREE_ID","dbh","expan","basal_area"
"749412",42,2015,21,304,"",26,256,252,10.5,2,2,"","IFN2","42_2015","42_2015_21","IFN2_42_2015_21",25.4,14.1471060526129,506.707479097498
"749413",42,2015,22,315,"",26,265,264,10.5,2,2,"","IFN2","42_2015","42_2015_22","IFN2_42_2015_22",26.45,14.1471060526129,549.466518608263
"749414",42,2015,23,334,"",26,250,242,10,2,2,"","IFN2","42_2015","42_2015_23","IFN2_42_2015_23",24.6,14.1471060526129,475.2915525616
"749415",42,2015,24,345,"",26,310,307,10.5,2,2,"","IFN2","42_2015","42_2015_24","IFN2_42_2015_24",30.85,14.1471060526129,747.481103564028
"749416",42,2015,25,353,"",26,297,304,10.5,2,2,"","IFN2","42_2015","42_2015_25","IFN2_42_2015_25",30.05,14.1471060526129,709.216505043304
"749417",42,2015,26,353,"",26,232,232,10.5,2,2,"","IFN2","42_2015","42_2015_26","IFN2_42_2015_26",23.2,14.1471060526129,422.732707467043
"749418",42,2015,27,378,"",26,250,250,9.5,2,2,"","IFN2","42_2015","42_2015_27","IFN2_42_2015_27",25,14.1471060526129,490.873852123405
"749419",42,2015,3,26,"",26,241,230,9.5,2,2,"","IFN2","42_2015","42_2015_3","IFN2_42_2015_3",23.55,14.1471060526129,435.583784915633
"749420",42,2015,4,39,"",26,248,258,9.5,2,2,"","IFN2","42_2015","42_2015_4","IFN2_42_2015_4",25.3,14.1471060526129,502.725510409073
"749421",42,2015,5,47,"",26,184,190,8.5,2,2,"","IFN2","42_2015","42_2015_5","IFN2_42_2015_5",18.7,31.8309886183791,274.645883758454
"749422",42,2015,6,47,"",26,287,269,9.5,2,2,"","IFN2","42_2015","42_2015_6","IFN2_42_2015_6",27.8,14.1471060526129,606.987116600084
"749423",42,2015,7,70,"",26,270,270,9.5,2,2,"","IFN2","42_2015","42_2015_7","IFN2_42_2015_7",27,14.1471060526129,572.55526111674
"749424",42,2015,8,78,"",26,372,366,10,2,2,"","IFN2","42_2015","42_2015_8","IFN2_42_2015_8",36.9,14.1471060526129,1069.4059932636
"749425",42,2015,9,115,"",26,354,357,10,2,2,"","IFN2","42_2015","42_2015_9","IFN2_42_2015_9",35.55,14.1471060526129,992.588162397103
"749739",42,2038,1,4,"",26,192,201,7.5,2,2,"","IFN2","42_2038","42_2038_1","IFN2_42_2038_1",19.65,31.8309886183791,303.259902346431
"749740",42,2038,10,101,"",26,175,170,8.5,2,2,"","IFN2","42_2038","42_2038_10","IFN2_42_2038_10",17.25,31.8309886183791,233.705040995953
"749741",42,2038,11,123,"",26,281,292,9.5,2,2,"","IFN2","42_2038","42_2038_11","IFN2_42_2038_11",28.65,14.1471060526129,644.672483975302
"749742",42,2038,12,126,"",26,250,255,8.5,2,2,"","IFN2","42_2038","42_2038_12","IFN2_42_2038_12",25.25,14.1471060526129,500.740416551086
"749743",42,2038,13,129,"",26,240,242,9,2,2,"","IFN2","42_2038","42_2038_13","IFN2_42_2038_13",24.1,14.1471060526129,456.167107282872
"749744",42,2038,14,149,"",26,145,148,7,2,3,"","IFN2","42_2038","42_2038_14","IFN2_42_2038_14",14.65,31.8309886183791,168.564117323769
"749745",42,2038,15,162,"",26,229,226,9,2,2,"","IFN2","42_2038","42_2038_15","IFN2_42_2038_15",22.75,14.1471060526129,406.492636943392
"749746",42,2038,16,179,"",26,181,184,7.5,2,2,"","IFN2","42_2038","42_2038_16","IFN2_42_2038_16",18.25,31.8309886183791,261.586675796563
"749747",42,2038,17,180,"",26,197,202,8,2,2,"","IFN2","42_2038","42_2038_17","IFN2_42_2038_17",19.95,31.8309886183791,312.590432527593
"749748",42,2038,18,194,"",26,275,288,9,2,2,"","IFN2","42_2038","42_2038_18","IFN2_42_2038_18",28.15,14.1471060526129,622.367176134814
"749749",42,2038,19,198,"",26,286,290,9.5,2,2,"","IFN2","42_2038","42_2038_19","IFN2_42_2038_19",28.8,14.1471060526129,651.44065264838
"749750",42,2038,2,22,"",26,239,237,9,2,2,"","IFN2","42_2038","42_2038_2","IFN2_42_2038_2",23.8,14.1471060526129,444.880935674851
"749751",42,2038,20,227,"",26,233,238,8,2,2,"","IFN2","42_2038","42_2038_20","IFN2_42_2038_20",23.55,14.1471060526129,435.583784915633
"749752",42,2038,21,228,"",26,181,173,7.5,2,2,"","IFN2","42_2038","42_2038_21","IFN2_42_2038_21",17.7,31.8309886183791,246.057390610787
"749753",42,2038,22,235,"",26,230,221,8,2,2,"","IFN2","42_2038","42_2038_22","IFN2_42_2038_22",22.55,14.1471060526129,399.376929583011
"749754",42,2038,23,248,"",26,223,226,7.5,2,2,"","IFN2","42_2038","42_2038_23","IFN2_42_2038_23",22.45,31.8309886183791,395.842637847722
"749755",42,2038,24,268,"",26,180,175,7.5,2,2,"","IFN2","42_2038","42_2038_24","IFN2_42_2038_24",17.75,31.8309886183791,247.449508855409
"749756",42,2038,25,281,"",26,198,193,9,2,2,"","IFN2","42_2038","42_2038_25","IFN2_42_2038_25",19.55,31.8309886183791,300.181141545913
"749757",42,2038,26,282,"",26,210,195,9,2,2,"","IFN2","42_2038","42_2038_26","IFN2_42_2038_26",20.25,31.8309886183791,322.062334378166
"749758",42,2038,27,298,"",26,262,257,8.5,2,2,"","IFN2","42_2038","42_2038_27","IFN2_42_2038_27",25.95,14.1471060526129,528.88908672725
"749759",42,2038,28,305,"",26,144,142,8,2,2,"","IFN2","42_2038","42_2038_28","IFN2_42_2038_28",14.3,31.8309886183791,160.606070433144
"749760",42,2038,29,317,"",26,210,212,8.5,2,2,"","IFN2","42_2038","42_2038_29","IFN2_42_2038_29",21.1,31.8309886183791,349.667116326178
"749761",42,2038,3,22,"",26,225,220,8.5,2,2,"","IFN2","42_2038","42_2038_3","IFN2_42_2038_3",22.25,31.8309886183791,388.821178266949
"749762",42,2038,30,334,"",26,174,185,7,2,2,"","IFN2","42_2038","42_2038_30","IFN2_42_2038_30",17.95,31.8309886183791,253.057251742066
"749763",42,2038,31,342,"",26,265,252,9.5,2,2,"","IFN2","42_2038","42_2038_31","IFN2_42_2038_31",25.85,14.1471060526129,524.820724240851
"749764",42,2038,32,348,"",26,286,291,9.5,2,2,"","IFN2","42_2038","42_2038_32","IFN2_42_2038_32",28.85,14.1471060526129,653.704562854373
"749765",42,2038,33,388,"",26,160,171,8,2,2,"","IFN2","42_2038","42_2038_33","IFN2_42_2038_33",16.55,31.8309886183791,215.12252044997
"749766",42,2038,34,392,"",26,270,269,9.5,2,2,"","IFN2","42_2038","42_2038_34","IFN2_42_2038_34",26.95,14.1471060526129,570.436649570975
"749767",42,2038,4,27,"",26,236,233,8,2,2,"","IFN2","42_2038","42_2038_4","IFN2_42_2038_4",23.45,14.1471060526129,431.892413547665
"749768",42,2038,5,38,"",26,224,229,9.5,2,2,"","IFN2","42_2038","42_2038_5","IFN2_42_2038_5",22.65,14.1471060526129,402.926929281567
"749769",42,2038,6,54,"",26,204,183,8.5,2,2,"","IFN2","42_2038","42_2038_6","IFN2_42_2038_6",19.35,31.8309886183791,294.070743834681
"749770",42,2038,7,70,"",26,217,205,8.5,2,2,"","IFN2","42_2038","42_2038_7","IFN2_42_2038_7",21.1,31.8309886183791,349.667116326178
"749771",42,2038,8,81,"",26,248,243,9,2,2,"","IFN2","42_2038","42_2038_8","IFN2_42_2038_8",24.55,14.1471060526129,473.361436575051
"749772",42,2038,9,92,"",26,217,209,9,2,2,"","IFN2","42_2038","42_2038_9","IFN2_42_2038_9",21.3,31.8309886183791,356.327292751788
"749773",42,2039,1,0,"",26,156,159,7.5,2,2,"","IFN2","42_2039","42_2039_1","IFN2_42_2039_1",15.75,31.8309886183791,194.82783190778
"749774",42,2039,10,192,"",26,302,282,9.5,2,2,"","IFN2","42_2039","42_2039_10","IFN2_42_2039_10",29.2,14.1471060526129,669.6618900392
"749775",42,2039,11,196,"",26,200,201,9,2,2,"","IFN2","42_2039","42_2039_11","IFN2_42_2039_11",20.05,31.8309886183791,315.732025181183
"749776",42,2039,12,213,"",26,325,344,10,2,2,"","IFN2","42_2039","42_2039_12","IFN2_42_2039_12",33.45,14.1471060526129,878.783968520813
"749777",42,2039,13,237,"",26,245,249,8.5,2,2,"","IFN2","42_2039","42_2039_13","IFN2_42_2039_13",24.7,14.1471060526129,479.163565507149
"749778",42,2039,14,248,"",26,230,227,9,2,2,"","IFN2","42_2039","42_2039_14","IFN2_42_2039_14",22.85,14.1471060526129,410.074052568484
"749779",42,2039,15,271,"",26,251,240,9,2,2,"","IFN2","42_2039","42_2039_15","IFN2_42_2039_15",24.55,14.1471060526129,473.361436575051
"749780",42,2039,16,283,"",26,212,215,8,2,2,"","IFN2","42_2039","42_2039_16","IFN2_42_2039_16",21.35,31.8309886183791,358.002154335233
"749781",42,2039,17,285,"",26,163,162,7.5,2,3,"","IFN2","42_2039","42_2039_17","IFN2_42_2039_17",16.25,31.8309886183791,207.394202522139
"749782",42,2039,18,303,"",26,266,252,9,2,2,"","IFN2","42_2039","42_2039_18","IFN2_42_2039_18",25.9,14.1471060526129,526.852941988642
"749783",42,2039,19,312,"",26,220,221,8.5,2,2,"","IFN2","42_2039","42_2039_19","IFN2_42_2039_19",22.05,31.8309886183791,381.862550539248
"749784",42,2039,2,12,"",26,129,128,7.5,2,3,"","IFN2","42_2039","42_2039_2","IFN2_42_2039_2",12.85,31.8309886183791,129.686908235595
"749785",42,2039,20,335,"",26,162,160,7.5,2,2,"","IFN2","42_2039","42_2039_20","IFN2_42_2039_20",16.1,31.8309886183791,203.583057934253
"749786",42,2039,21,341,"",26,280,288,9.5,2,2,"","IFN2","42_2039","42_2039_21","IFN2_42_2039_21",28.4,14.1471060526129,633.470742669846
"749787",42,2039,22,355,"",26,262,265,9.5,2,2,"","IFN2","42_2039","42_2039_22","IFN2_42_2039_22",26.35,14.1471060526129,545.319616305525
"749788",42,2039,23,376,"",26,310,316,11.5,2,2,"","IFN2","42_2039","42_2039_23","IFN2_42_2039_23",31.3,14.1471060526129,769.446726698846
"749789",42,2039,3,27,"",26,274,265,9,2,2,"","IFN2","42_2039","42_2039_3","IFN2_42_2039_3",26.95,14.1471060526129,570.436649570975
"749790",42,2039,4,63,"",26,230,240,9,2,2,"","IFN2","42_2039","42_2039_4","IFN2_42_2039_4",23.5,14.1471060526129,433.736135736241
"749791",42,2039,5,83,"",26,127,127,5.5,2,3,"","IFN2","42_2039","42_2039_5","IFN2_42_2039_5",12.7,31.8309886183791,126.676869774374
"749792",42,2039,6,118,"",26,237,234,8,2,2,"","IFN2","42_2039","42_2039_6","IFN2_42_2039_6",23.55,14.1471060526129,435.583784915633
"749793",42,2039,7,136,"",26,282,281,9.5,2,2,"","IFN2","42_2039","42_2039_7","IFN2_42_2039_7",28.15,14.1471060526129,622.367176134814
"749794",42,2039,8,147,"",26,309,298,9.5,2,2,"","IFN2","42_2039","42_2039_8","IFN2_42_2039_8",30.35,14.1471060526129,723.447919764066
"749795",42,2039,9,182,"",26,230,225,8.5,2,2,"","IFN2","42_2039","42_2039_9","IFN2_42_2039_9",22.75,14.1471060526129,406.492636943392
"749823",42,2042,1,26,"",26,131,141,5.5,2,3,"2","IFN2","42_2042","42_2042_1","IFN2_42_2042_1",13.6,31.8309886183791,145.267244301992
"749824",42,2042,10,232,"",26,126,125,5,2,3,"","IFN2","42_2042","42_2042_10","IFN2_42_2042_10",12.55,31.8309886183791,123.702174230507
"749825",42,2042,11,246,"",26,161,164,7.5,2,2,"","IFN2","42_2042","42_2042_11","IFN2_42_2042_11",16.25,31.8309886183791,207.394202522139
"749826",42,2042,12,246,"",26,120,120,6.5,2,3,"","IFN2","42_2042","42_2042_12","IFN2_42_2042_12",12,127.323954473516,113.097335529233
"749827",42,2042,13,247,"",26,164,157,5,2,3,"","IFN2","42_2042","42_2042_13","IFN2_42_2042_13",16.05,31.8309886183791,202.320530386591
"749828",42,2042,14,258,"",26,159,159,5.5,2,3,"","IFN2","42_2042","42_2042_14","IFN2_42_2042_14",15.9,31.8309886183791,198.556509688509
"749829",42,2042,15,260,"",26,191,190,6,2,2,"","IFN2","42_2042","42_2042_15","IFN2_42_2042_15",19.05,31.8309886183791,285.022956992342
"749830",42,2042,16,337,"",26,206,207,6.5,2,2,"","IFN2","42_2042","42_2042_16","IFN2_42_2042_16",20.65,31.8309886183791,334.911448331348
"749831",42,2042,17,357,"",26,158,160,6.5,2,2,"","IFN2","42_2042","42_2042_17","IFN2_42_2042_17",15.9,31.8309886183791,198.556509688509
"749832",42,2042,18,365,"",26,207,210,6.5,2,2,"","IFN2","42_2042","42_2042_18","IFN2_42_2042_18",20.85,31.8309886183791,341.430253087547
"749833",42,2042,19,380,"",26,159,159,6,2,3,"","IFN2","42_2042","42_2042_19","IFN2_42_2042_19",15.9,31.8309886183791,198.556509688509
"749834",42,2042,2,108,"",26,155,155,5.5,2,3,"","IFN2","42_2042","42_2042_2","IFN2_42_2042_2",15.5,31.8309886183791,188.691908756237
"749835",42,2042,20,393,"",26,138,127,5.5,2,3,"","IFN2","42_2042","42_2042_20","IFN2_42_2042_20",13.25,31.8309886183791,137.886465061465
"749836",42,2042,3,118,"",26,137,140,5,2,3,"","IFN2","42_2042","42_2042_3","IFN2_42_2042_3",13.85,31.8309886183791,150.657039198307
"749837",42,2042,4,121,"",26,165,170,6,2,3,"","IFN2","42_2042","42_2042_4","IFN2_42_2042_4",16.75,31.8309886183791,220.353272218197
"749838",42,2042,5,130,"",26,150,159,5.5,2,3,"","IFN2","42_2042","42_2042_5","IFN2_42_2042_5",15.45,31.8309886183791,187.476505098379
"749839",42,2042,6,167,"",26,100,99,4,2,3,"","IFN2","42_2042","42_2042_6","IFN2_42_2042_6",9.95,127.323954473516,77.7563816717559
"749840",42,2042,7,200,"",26,163,158,5.5,2,3,"","IFN2","42_2042","42_2042_7","IFN2_42_2042_7",16.05,31.8309886183791,202.320530386591
"749841",42,2042,8,216,"",26,141,142,5.5,2,3,"","IFN2","42_2042","42_2042_8","IFN2_42_2042_8",14.15,31.8309886183791,157.254383770846
"749842",42,2042,9,227,"",26,189,191,6.5,2,3,"","IFN2","42_2042","42_2042_9","IFN2_42_2042_9",19,31.8309886183791,283.528736986479
"750059",42,2058,1,73,"",26,78,78,3.5,2,3,"","IFN2","42_2058","42_2058_1","IFN2_42_2058_1",7.8,127.323954473516,47.7836242611007
"750060",42,2058,10,333,"",26,130,132,5,2,3,"","IFN2","42_2058","42_2058_10","IFN2_42_2058_10",13.1,31.8309886183791,134.782178820636
"750061",42,2058,11,352,"",26,90,87,4,2,3,"","IFN2","42_2058","42_2058_11","IFN2_42_2058_11",8.85,127.323954473516,61.5143476526966
"750062",42,2058,12,371,"",26,127,131,4.5,2,3,"","IFN2","42_2058","42_2058_12","IFN2_42_2058_12",12.9,31.8309886183791,130.698108370969
"750063",42,2058,2,105,"",26,163,162,5.5,2,3,"","IFN2","42_2058","42_2058_2","IFN2_42_2058_2",16.25,31.8309886183791,207.394202522139
"750064",42,2058,3,121,"",26,101,93,5.5,2,3,"","IFN2","42_2058","42_2058_3","IFN2_42_2058_3",9.7,127.323954473516,73.8981131940659
"750065",42,2058,4,138,"",26,164,151,6,2,3,"","IFN2","42_2058","42_2058_4","IFN2_42_2058_4",15.75,31.8309886183791,194.82783190778
"750066",42,2058,5,187,"",26,133,133,5.5,2,3,"","IFN2","42_2058","42_2058_5","IFN2_42_2058_5",13.3,31.8309886183791,138.929081123375
"750067",42,2058,6,189,"",26,148,154,6,2,3,"","IFN2","42_2058","42_2058_6","IFN2_42_2058_6",15.1,31.8309886183791,179.078635236252
"750068",42,2058,7,191,"",26,128,127,5.5,2,3,"","IFN2","42_2058","42_2058_7","IFN2_42_2058_7",12.75,31.8309886183791,127.676288937298
"750069",42,2058,8,300,"",26,128,129,5.5,2,3,"","IFN2","42_2058","42_2058_8","IFN2_42_2058_8",12.85,31.8309886183791,129.686908235595
"750070",42,2058,9,318,"",26,147,145,6.5,2,3,"","IFN2","42_2058","42_2058_9","IFN2_42_2058_9",14.6,31.8309886183791,167.4154725098
"750199",42,2069,1,0,"",26,123,121,7,2,3,"","IFN2","42_2069","42_2069_1","IFN2_42_2069_1",12.2,127.323954473516,116.898662640076
"750200",42,2069,10,89,"",26,134,136,6.5,2,3,"","IFN2","42_2069","42_2069_10","IFN2_42_2069_10",13.5,31.8309886183791,143.138815279185
"750201",42,2069,11,89,"",26,89,90,6,2,3,"","IFN2","42_2069","42_2069_11","IFN2_42_2069_11",8.95,127.323954473516,62.9123563835441
"750202",42,2069,12,98,"",26,107,104,5.5,2,3,"","IFN2","42_2069","42_2069_12","IFN2_42_2069_12",10.55,127.323954473516,87.4167790815445
"750203",42,2069,13,130,"",26,509,529,12,2,2,"130","IFN2","42_2069","42_2069_13","IFN2_42_2069_13",51.9,5.09295817894065,2115.556346909
"750204",42,2069,14,131,"",26,135,132,7.5,2,3,"","IFN2","42_2069","42_2069_14","IFN2_42_2069_14",13.35,31.8309886183791,139.975624176102
"750205",42,2069,15,143,"",26,151,143,7.5,2,2,"","IFN2","42_2069","42_2069_15","IFN2_42_2069_15",14.7,31.8309886183791,169.716689128555
"750206",42,2069,16,167,"",26,87,84,4.5,2,3,"","IFN2","42_2069","42_2069_16","IFN2_42_2069_16",8.55,127.323954473516,57.414569239762
"750207",42,2069,17,170,"",26,109,109,6,2,3,"","IFN2","42_2069","42_2069_17","IFN2_42_2069_17",10.9,127.323954473516,93.3131557932508
"750208",42,2069,18,227,"",26,516,501,11.5,2,2,"","IFN2","42_2069","42_2069_18","IFN2_42_2069_18",50.85,5.09295817894065,2030.82170255546
"750209",42,2069,19,234,"",26,111,112,5,2,3,"","IFN2","42_2069","42_2069_19","IFN2_42_2069_19",11.15,127.323954473516,97.6426631689793
"750210",42,2069,2,18,"",26,134,139,5.5,2,3,"","IFN2","42_2069","42_2069_2","IFN2_42_2069_2",13.65,31.8309886183791,146.337349299621
"750211",42,2069,20,270,"",26,399,345,12,2,2,"","IFN2","42_2069","42_2069_20","IFN2_42_2069_20",37.2,14.1471060526129,1086.86539443592
"750212",42,2069,21,293,"",26,91,90,4.5,2,3,"","IFN2","42_2069","42_2069_21","IFN2_42_2069_21",9.05,127.323954473516,64.3260730776595
"750213",42,2069,22,328,"",26,372,391,16.5,2,2,"","IFN2","42_2069","42_2069_22","IFN2_42_2069_22",38.15,14.1471060526129,1143.08615846732
"750214",42,2069,23,338,"",26,93,91,5,2,3,"","IFN2","42_2069","42_2069_23","IFN2_42_2069_23",9.2,127.323954473516,66.47610054996
"750215",42,2069,24,358,"",26,120,122,7,2,3,"","IFN2","42_2069","42_2069_24","IFN2_42_2069_24",12.1,127.323954473516,114.99014510302
"750216",42,2069,25,360,"",26,449,500,18,2,2,"","IFN2","42_2069","42_2069_25","IFN2_42_2069_25",47.45,5.09295817894065,1768.32592838476
"750217",42,2069,26,386,"",26,129,132,6.5,2,3,"","IFN2","42_2069","42_2069_26","IFN2_42_2069_26",13.05,31.8309886183791,133.755270721994
"750218",42,2069,3,28,"",26,109,112,7,2,3,"","IFN2","42_2069","42_2069_3","IFN2_42_2069_3",11.05,127.323954473516,95.899079246237
"750219",42,2069,4,37,"",26,114,113,6.5,2,3,"","IFN2","42_2069","42_2069_4","IFN2_42_2069_4",11.35,127.323954473516,101.176954904268
"750220",42,2069,5,46,"",26,506,484,15,2,2,"110","IFN2","42_2069","42_2069_5","IFN2_42_2069_5",49.5,5.09295817894065,1924.4218498646
"750221",42,2069,6,63,"",26,110,113,6,2,3,"","IFN2","42_2069","42_2069_6","IFN2_42_2069_6",11.15,127.323954473516,97.6426631689793
"750222",42,2069,7,66,"",26,137,139,7,2,3,"","IFN2","42_2069","42_2069_7","IFN2_42_2069_7",13.8,31.8309886183791,149.57122623741
"750223",42,2069,8,67,"",26,127,133,6.5,2,3,"","IFN2","42_2069","42_2069_8","IFN2_42_2069_8",13,31.8309886183791,132.732289614169
"750224",42,2069,9,69,"",26,133,132,6.5,2,3,"","IFN2","42_2069","42_2069_9","IFN2_42_2069_9",13.25,31.8309886183791,137.886465061465
"750270",42,2072,1,20,"",26,89,79,4,2,3,"","IFN2","42_2072","42_2072_1","IFN2_42_2072_1",8.4,127.323954473516,55.4176944093239
"750271",42,2072,2,27,"",26,102,104,3.5,2,3,"","IFN2","42_2072","42_2072_2","IFN2_42_2072_2",10.3,127.323954473516,83.3228911548353
"750272",42,2072,3,77,"",26,100,98,3.5,2,3,"","IFN2","42_2072","42_2072_3","IFN2_42_2072_3",9.9,127.323954473516,76.9768739945839
"750273",42,2072,4,160,"",26,94,95,4,2,3,"","IFN2","42_2072","42_2072_4","IFN2_42_2072_4",9.45,127.323954473516,70.1380194868006
"750274",42,2072,5,168,"",26,91,92,4,2,3,"","IFN2","42_2072","42_2072_5","IFN2_42_2072_5",9.15,127.323954473516,65.7554977350429
"750291",42,2074,1,18,"",26,128,129,5,2,3,"","IFN2","42_2074","42_2074_1","IFN2_42_2074_1",12.85,31.8309886183791,129.686908235595
"750292",42,2074,10,98,"",26,156,153,6.5,2,2,"","IFN2","42_2074","42_2074_10","IFN2_42_2074_10",15.45,31.8309886183791,187.476505098379
"750293",42,2074,11,106,"",26,100,99,4.5,2,3,"","IFN2","42_2074","42_2074_11","IFN2_42_2074_11",9.95,127.323954473516,77.7563816717559
"750294",42,2074,12,113,"",26,106,102,4.5,2,3,"","IFN2","42_2074","42_2074_12","IFN2_42_2074_12",10.4,127.323954473516,84.948665353068
"750295",42,2074,13,163,"",26,146,144,6.5,2,2,"","IFN2","42_2074","42_2074_13","IFN2_42_2074_13",14.5,31.8309886183791,165.129963854314
"750296",42,2074,14,164,"",43,102,116,3.5,3,5,"92","IFN2","42_2074","42_2074_14","IFN2_42_2074_14",10.9,127.323954473516,93.3131557932508
"750297",42,2074,15,165,"",26,172,170,6.5,2,2,"","IFN2","42_2074","42_2074_15","IFN2_42_2074_15",17.1,31.8309886183791,229.658276959048
"750298",42,2074,16,173,"",43,87,86,3.5,3,5,"9","IFN2","42_2074","42_2074_16","IFN2_42_2074_16",8.65,127.323954473516,58.7654540808056
"750299",42,2074,17,175,"",26,143,143,6,2,2,"","IFN2","42_2074","42_2074_17","IFN2_42_2074_17",14.3,31.8309886183791,160.606070433144
"750300",42,2074,18,189,"",26,129,135,6,2,2,"","IFN2","42_2074","42_2074_18","IFN2_42_2074_18",13.2,31.8309886183791,136.847775990371
"750301",42,2074,19,202,"",26,142,139,5.5,2,3,"","IFN2","42_2074","42_2074_19","IFN2_42_2074_19",14.05,31.8309886183791,155.039560950065
"750302",42,2074,2,38,"",26,134,142,5.5,2,3,"","IFN2","42_2074","42_2074_2","IFN2_42_2074_2",13.8,31.8309886183791,149.57122623741
"750303",42,2074,20,211,"",26,137,141,6,2,3,"","IFN2","42_2074","42_2074_20","IFN2_42_2074_20",13.9,31.8309886183791,151.746779150021
"750304",42,2074,21,225,"",26,186,181,7,2,2,"","IFN2","42_2074","42_2074_21","IFN2_42_2074_21",18.35,31.8309886183791,264.461233074597
"750305",42,2074,22,229,"",26,91,89,3.5,2,3,"","IFN2","42_2074","42_2074_22","IFN2_42_2074_22",9,127.323954473516,63.6172512351933
"750306",42,2074,23,267,"",26,103,104,4,6,5,"","IFN2","42_2074","42_2074_23","IFN2_42_2074_23",10.35,127.323954473516,84.1338147585431
"750307",42,2074,24,283,"",26,161,156,5.5,2,3,"","IFN2","42_2074","42_2074_24","IFN2_42_2074_24",15.85,31.8309886183791,197.309690104115
"750308",42,2074,25,284,"",26,142,135,5.5,2,3,"","IFN2","42_2074","42_2074_25","IFN2_42_2074_25",13.85,31.8309886183791,150.657039198307
"750309",42,2074,26,285,"",26,132,138,5,2,3,"","IFN2","42_2074","42_2074_26","IFN2_42_2074_26",13.5,31.8309886183791,143.138815279185
"750310",42,2074,27,285,"",26,157,160,5.6,2,3,"","IFN2","42_2074","42_2074_27","IFN2_42_2074_27",15.85,31.8309886183791,197.309690104115
"750311",42,2074,28,292,"",26,101,104,4,2,3,"","IFN2","42_2074","42_2074_28","IFN2_42_2074_28",10.25,127.323954473516,82.5158945419444
"750312",42,2074,29,294,"",26,149,142,5,2,3,"","IFN2","42_2074","42_2074_29","IFN2_42_2074_29",14.55,31.8309886183791,166.270754686648
"750313",42,2074,3,39,"",26,167,169,5.5,2,2,"","IFN2","42_2074","42_2074_3","IFN2_42_2074_3",16.8,31.8309886183791,221.670777637296
"750314",42,2074,30,296,"",26,136,130,5,2,3,"","IFN2","42_2074","42_2074_30","IFN2_42_2074_30",13.3,31.8309886183791,138.929081123375
"750315",42,2074,31,305,"",26,84,79,4,2,3,"","IFN2","42_2074","42_2074_31","IFN2_42_2074_31",8.15,127.323954473516,52.168109508267
"750316",42,2074,32,313,"",26,94,99,4,2,3,"","IFN2","42_2074","42_2074_32","IFN2_42_2074_32",9.65,127.323954473516,73.1382404709789
"750317",42,2074,33,316,"",26,95,92,4,2,3,"","IFN2","42_2074","42_2074_33","IFN2_42_2074_33",9.35,127.323954473516,68.6614709396134
"750318",42,2074,34,350,"",26,134,139,5,2,3,"","IFN2","42_2074","42_2074_34","IFN2_42_2074_34",13.65,31.8309886183791,146.337349299621
"750319",42,2074,35,358,"",26,81,84,4,2,3,"","IFN2","42_2074","42_2074_35","IFN2_42_2074_35",8.25,127.323954473516,53.4561624962388
"750320",42,2074,36,365,"",26,126,126,5,2,3,"","IFN2","42_2074","42_2074_36","IFN2_42_2074_36",12.6,31.8309886183791,124.689812420979
"750321",42,2074,37,366,"",26,132,136,5,2,3,"","IFN2","42_2074","42_2074_37","IFN2_42_2074_37",13.4,31.8309886183791,141.026094219646
"750322",42,2074,38,379,"",26,137,141,5,2,3,"","IFN2","42_2074","42_2074_38","IFN2_42_2074_38",13.9,31.8309886183791,151.746779150021
"750323",42,2074,4,66,"",26,82,80,4.5,2,3,"","IFN2","42_2074","42_2074_4","IFN2_42_2074_4",8.1,127.323954473516,51.5299735005066
"750324",42,2074,5,74,"",26,111,107,4.5,2,3,"","IFN2","42_2074","42_2074_5","IFN2_42_2074_5",10.9,127.323954473516,93.3131557932508
"750325",42,2074,6,82,"",26,172,165,6,2,2,"","IFN2","42_2074","42_2074_6","IFN2_42_2074_6",16.85,31.8309886183791,222.992210047212
"750326",42,2074,7,85,"",26,84,85,4,2,3,"","IFN2","42_2074","42_2074_7","IFN2_42_2074_7",8.45,127.323954473516,56.0793923619863
"750327",42,2074,8,86,"",26,139,137,6,2,3,"","IFN2","42_2074","42_2074_8","IFN2_42_2074_8",13.8,31.8309886183791,149.57122623741
"750328",42,2074,9,97,"",26,162,160,6.5,2,2,"","IFN2","42_2074","42_2074_9","IFN2_42_2074_9",16.1,31.8309886183791,203.583057934253
"750329",42,2075,1,26,"",26,185,193,8,2,2,"","IFN2","42_2075","42_2075_1","IFN2_42_2075_1",18.9,31.8309886183791,280.552077947202
"750330",42,2075,10,111,"",26,173,168,8.5,2,2,"","IFN2","42_2075","42_2075_10","IFN2_42_2075_10",17.05,31.8309886183791,228.317209595047
"750331",42,2075,11,115,"",43,102,110,5,3,4,"9","IFN2","42_2075","42_2075_11","IFN2_42_2075_11",10.6,127.323954473516,88.2473376393373
"750332",42,2075,12,115,"",43,105,109,6,3,4,"9","IFN2","42_2075","42_2075_12","IFN2_42_2075_12",10.7,127.323954473516,89.9202357273738
"750333",42,2075,13,158,"",43,82,78,4.5,4,5,"9","IFN2","42_2075","42_2075_13","IFN2_42_2075_13",8,127.323954473516,50.2654824574367
